run_name,pretrain_steps,seed,model_hidden_dim,model_heads,model_depth,episode,win_rate,draw_rate
pretrain_60_1x-seed0,60,0,128,4,2,300,0.0,0.84
pretrain_60_1x-seed0,60,0,128,4,2,400,0.0,0.93
pretrain_60_1x-seed0,60,0,128,4,2,500,0.0,0.945
pretrain_60_1x-seed0,60,0,128,4,2,600,0.0,0.955
pretrain_60_1x-seed0,60,0,128,4,2,700,0.0,0.975
pretrain_60_1x-seed0,60,0,128,4,2,800,0.0,0.98
pretrain_60_1x-seed0,60,0,128,4,2,900,0.0,0.995
pretrain_60_1x-seed1,60,1,128,4,2,0,0.0,0.1
pretrain_60_1x-seed1,60,1,128,4,2,100,0.0,0.425
pretrain_60_1x-seed1,60,1,128,4,2,200,0.0,0.705
pretrain_60_1x-seed1,60,1,128,4,2,300,0.0,0.865
pretrain_60_1x-seed1,60,1,128,4,2,400,0.0,0.905
pretrain_60_1x-seed1,60,1,128,4,2,500,0.0,0.935
pretrain_60_1x-seed1,60,1,128,4,2,600,0.0,0.975
pretrain_60_1x-seed1,60,1,128,4,2,700,0.0,0.97
pretrain_60_1x-seed1,60,1,128,4,2,800,0.0,0.965
pretrain_60_1x-seed1,60,1,128,4,2,900,0.0,0.97
pretrain_60_1x-seed1,60,1,128,4,2,1000,0.0,0.985
pretrain_60_1x-seed1,60,1,128,4,2,1100,0.0,0.985
pretrain_60_1x-seed1,60,1,128,4,2,1200,0.0,0.97
pretrain_60_1x-seed1,60,1,128,4,2,1300,0.0,0.965
pretrain_60_1x-seed1,60,1,128,4,2,1400,0.0,0.975
pretrain_60_1x-seed1,60,1,128,4,2,1500,0.0,0.97
pretrain_60_1x-seed1,60,1,128,4,2,1600,0.0,0.985
pretrain_60_1x-seed1,60,1,128,4,2,1700,0.0,0.97
pretrain_60_1x-seed1,60,1,128,4,2,1800,0.0,0.99
pretrain_60_1x-seed2,60,2,128,4,2,0,0.0,0.105
pretrain_60_1x-seed2,60,2,128,4,2,100,0.0,0.415
pretrain_60_1x-seed2,60,2,128,4,2,200,0.0,0.685
pretrain_60_1x-seed2,60,2,128,4,2,300,0.0,0.855
pretrain_60_1x-seed2,60,2,128,4,2,400,0.0,0.94
